SourceFile,RangeStartDate,RangeEndDate,AwardDate,AwardNoticeDate,TenderCaseNo,TenderName,TenderOrgName,TenderOrgAddr,ContactPerson,TenderTel,ProcurementType,ProcurementAttr,TenderAwardWay,TenderAwardPrice,BidderSuppName,BidderSuppAddr,NotObtainSuppName
award_20221201.xml,2022/12/01,2022/12/15,2022/12/14,2022/12/14,1111755,111年校園無線網路設備採購(第二期),國立臺灣大學,106臺北市大安區羅斯福路4段1號（行政大樓採購組）,郝復華,(02)33669803分機222,公開取得報價單或企劃書,財物類,最低標,729500,琦徠科技股份有限公司,106臺北市大安區金山南路2段111巷3號4樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/14,2022/12/19,111M-060L,臺灣學術網路（TANet）內容傳遞網路建置案-第2期(金門、連江)一批,國立中央大學,320桃園市中壢區中大路300號,劉寶琳,(03)4227151分機57371,公開招標,財物類,最低標,52650000,豪勉科技股份有限公司,103臺北市大同區承德路1段70號3樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/15,2022/12/16,111-11-113,桃園市中壢區公所112至113年度智慧行動區里系統網路通訊財物採購案,桃園市中壢區公所,320桃園市中壢區環北路380號,葉碧翎;民政課 賴瓊如分機4320,(03)4271801分機6007,公開取得報價單或企劃書,財物類,參考最有利標精神,638400,凱能企業社,320桃園市中壢區健行里健行路170號1樓,華詡企業有限公司
award_20221201.xml,2022/12/01,2022/12/15,2022/12/15,2022/12/16,C111014,112年度新北市體育資訊網路中心資訊設備租賃暨維護,新北市立重慶國民中學,220新北市板橋區國慶路221號,陳冠樺,(02)29543001分機504,公開取得報價單或企劃書,財物類,參考最有利標精神,396000,崧順有限公司,220新北市板橋區中山路1段283巷16號,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/01,2023/01/03,111-4-4018,資安監控中心管理系統租賃及監控服務,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,王雪芬,(02)23921310分機2320,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,72350000,中華資安國際股份有限公司,106臺北市大安區信義路4段88號8樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/01,2022/12/06,111-114,112年網路基礎架構設備維護計畫,新北市政府環境保護局,220新北市板橋區民族路57號,范小姐/林小姐,(02)29532111分機4115,公開取得報價單或企劃書,勞務類,參考最有利標精神,990000,大同股份有限公司,104臺北市中山區集英里21鄰中山北路3段22號,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/02,2022/12/02,111-TY-064,桃園市桃園區里幹事使用智慧區里系統平板電腦行動網路服務,桃園市桃園區公所,330桃園市桃園區縣府路7號,民政課劉秉薪或秘書室詹國泰,(03)3371995分機3113,公開取得報價單或企劃書,勞務類,參考最有利標精神,788040,華詡企業有限公司,330桃園市桃園區寶山街165號4樓之2,中華電信股份有限公司企業客戶分公司
award_20221201.xml,2022/12/01,2022/12/15,2022/12/02,2022/12/02,NU211111150484,網路語音系統服務-行動通訊App服務更新,國立臺灣師範大學,106臺北市大安區和平東路1段162號,"採購組黃小姐,資訊中心林小姐","(02)77491111分機5640,3179",公開取得報價單或企劃書,勞務類,最低標,960000,聯浚電訊股份有限公司,114臺北市內湖區瑞光路392號1樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/02,2022/12/07,N111210630219,112年局本部網路電話系統及各分隊網路電話系統暨派遣電話專用錄音系統維護,金門縣採購招標所,893金門縣金城鎮民權路72號,陳興國,(082)325446分機312,公開取得報價單或企劃書,勞務類,最低標,480000,三煜通信電機股份有限公司,241新北市三重區重新路5段609巷16號3樓之1,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/02,2022/12/08,SL-111101,網路設備維護案一式,國立清華大學,30001新竹市東區新竹市光復路2段101號,張淑銀,(03)5715131分機35302,公開取得報價單或企劃書,勞務類,參考最有利標精神,210000,華電聯網股份有限公司,221新北市汐止區新台五路1段108號11樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/05,2022/12/12,1111020S0216,111-112年端點資產管理系統暨資安健診管理平台授權及維護委外服務案,臺北市政府工務局,110臺北市信義區市府路1號南區3樓,黃川源,(02)27208889分機1135,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,9513480,大同股份有限公司,104臺北市中山區集英里21鄰中山北路3段22號,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/05,2022/12/05,ZTL111117,網路骨幹設備維護,國立雲林科技大學,640雲林縣斗六市大學路3段123號,呂明儀,(05)5342601分機2424,公開取得報價單或企劃書,勞務類,最低標,988000,新加坡商網達先進科技有限公司台灣分公司,105臺北市松山區民生東路3段109號13樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/06,2022/12/14,11104802020,經濟部「112年共構資料中心網路與資訊平台營運管理服務案」,經濟部,100臺北市中正區福州街15號,施佳伶,(02)23212200分機8702,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,14870000,台灣源訊科技股份有限公司,105臺北市松山區民生東路3段100號5樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/06,2022/12/07,B1111032,112年高雄市政府水利局社群網路營運暨行銷案,高雄市政府水利局,830高雄市鳳山區光復路二段132號,秘書室-賴姿伃,(07)7995678分機2036,公開取得報價單或企劃書,勞務類,參考最有利標精神,450000,森洋創意行銷有限公司,830高雄市鳳山區東門街66號1樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/06,2022/12/12,1111126W,111年度苗栗縣環境保護資訊網路系統維護計畫,苗栗縣政府環境保護局,356苗栗縣後龍鎮高鐵一路95號,邱惠修,(037)558558分機113,公開取得報價單或企劃書,勞務類,最低標,930000,中揚資訊股份有限公司,407臺中市西屯區福和里福安五街29號,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/07,2022/12/12,N1120003,112年度網路電話（語音）節費服務,臺北市立大安高級工業職業學校,106臺北市大安區復興南路二段52號,王啟能,(02)27091630分機1407,公開取得報價單或企劃書,勞務類,最低標,267050,艾奇網路科技有限公司,221新北市汐止區新台五路1段102號8樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/07,2022/12/08,A11111-02,苗栗縣政府消防局112年網際網路系統連線暨網路線路附掛電話月租費勞務採購案,苗栗縣政府消防局,360苗栗縣苗栗市經國路4段201號,陳宣妤,(037)558119分機1713,公開取得報價單或企劃書,勞務類,最低標,748600,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/07,2022/12/15,ex11117,行政院「112年度網路輿情分析資料庫」採購案,行政院,100臺北市中正區忠孝東路一段一號,林先生,(02)33568407分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,925000,意藍資訊股份有限公司,106臺北市大安區信義路4段184號6樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/07,2022/12/09,c11114,麥寮高中改善群英樓網路設備採購,雲林縣立麥寮高級中學,638雲林縣麥寮鄉中興路310號,沈玖王卂,(05)6932050分機046,公開取得報價單或企劃書,勞務類,參考最有利標精神,249600,晉暘科技股份有限公司,403臺中市西區公正里東興路三段126之3號2樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/07,2022/12/15,111L12,112年度高雄國家體育場資訊網路設備維護暨服務採購案,高雄市政府運動發展局,813高雄市左營區世運大道100號,朱啓華,(07)5813680分機601,公開取得報價單或企劃書,勞務類,最低標,668000,欣智科技有限公司,830高雄市鳳山區南福街160號5樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/07,2022/12/07,COSC-112024,112年度校園骨幹網路核心交換器維護案,國立臺灣科技大學,106臺北市大安區基隆路4段43號國立臺灣科技大學總務處事務組,洪敏婷,(02)27333141分機1128,公開取得報價單或企劃書,勞務類,最低標,533000,台灣恩悌悌系統股份有限公司,105臺北市松山區南京東路5段188號14樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/08,2022/12/29,P11122,111年度「疾病管制科機房網路整線及改善作業」勞務採購案,臺北市政府衛生局,110臺北市信義區市府路一號東南區2樓,黃洪裕,(02)27208889分機2373,公開取得報價單或企劃書,勞務類,最低標,305000,高晨資訊有限公司,241新北市三重區重新路5段609巷20號9樓之4,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/08,2022/12/20,1111028123,112年度資安設備軟硬體維護及技術支援服務維護採購案,大陸委員會,100臺北市中正區濟南路一段2-2號15樓,林子華,(02)23975589分機8027,公開取得報價單或企劃書,勞務類,參考最有利標精神,554882,優易資訊股份有限公司,104臺北市中山區南京東路3段65號7樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/08,2022/12/21,WU1111108,112年個人電腦、印表機、網路設備與機房伺服器維護案,新竹市警察局,30003新竹市北區中山路1號,吳慶聰,(03)5221044分機,公開取得報價單或企劃書,勞務類,最低標,824500,訊通實業股份有限公司,104臺北市中山區建國北路二段125號9樓,方恩科技有限公司
award_20221201.xml,2022/12/01,2022/12/15,2022/12/09,2022/12/28,111403430681,臺東縣警察局-112年度「警察機關資訊區域聯防體系-監控網路系統建置設備」維護勞務採購案,臺東縣政府,950臺東縣臺東市中山路276號,臺東縣警察局，承辦人：王曉雯小姐,(089)323444分機,公開取得報價單或企劃書,勞務類,最低標,825000,大同股份有限公司台東分公司,950臺東縣臺東市豐榮路300號,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/08,2022/12/16,SL-111116,112年校園骨幹網路路由器維護案一式,國立清華大學,30001新竹市東區新竹市光復路2段101號,張淑銀,(03)5715131分機35302,公開取得報價單或企劃書,勞務類,參考最有利標精神,793000,新加坡商網達先進科技有限公司台灣分公司,105臺北市松山區民生東路3段109號13樓,華電聯網股份有限公司
award_20221201.xml,2022/12/01,2022/12/15,2022/12/09,2022/12/13,p-nsa111115,112年網路社群平台維運及旅遊資訊更新委外,交通部觀光局澎湖國家風景區管理處,880澎湖縣馬公市光華里171號,陳志勇,(06)9216521分機246,公開取得報價單或企劃書,勞務類,參考最有利標精神,523625,曾惠玟,885澎湖縣湖西鄉,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/09,2023/01/10,1111028130,112年度IT資源管理與網路安全防護系統及路由器維護案,大陸委員會,100臺北市中正區濟南路一段2-2號15樓,林子華,(02)23975589分機8027,公開取得報價單或企劃書,勞務類,參考最有利標精神,187585,曜揚科技股份有限公司,104臺北市中山區南京東路3段217號5樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/09,2022/12/19,NTA11207,112年度中央統籌分配稅款設算網路平台及撥付系統維護服務案,財政部國庫署,116臺北市文山區羅斯福路六段142巷1號,劉秦豪,(02)23228372分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,310000,康大資訊股份有限公司,104臺北市中山區南京東路3段131號6樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/12,2022/12/23,112006,112年度網路資訊設備維護及資訊安全管理委託資訊服務案,臺北市政府法務局,110臺北市信義區市府路1號8樓東北區,李瑞真,(02)27208889分機2411,公開取得報價單或企劃書,勞務類,參考最有利標精神,370000,威策電腦股份有限公司,330桃園市桃園區永安路865巷15號,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/12,2022/12/12,1111608,112年學生宿舍網路設備及線路維護合約,國立臺灣大學,106臺北市大安區羅斯福路4段1號（行政大樓採購組）,劉乙萳,(02)33669802分機203,公開取得報價單或企劃書,勞務類,參考最有利標精神,996160,聖佳科技股份有限公司,106臺北市大安區和平東路2段118巷6弄19號1樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/12,2022/12/26,111140930792,112年臺東縣政府教育網路中心綠能雲端資料中心機房硬體保固維護案,臺東縣政府,950臺東縣臺東市中山路276號,資訊暨終身教育科，承辦人：林怡君小姐,(089)322002分機1511,公開取得報價單或企劃書,勞務類,最低標,532000,信業科技股份有限公司,402臺中市南區樹德里大慶街二段31巷9號,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/12,2022/12/13,UT-11201,112年度電腦、網路及周邊等設備維護服務案,內政部警政署,100臺北市中正區忠孝東路1段7號,陳郁婷,(02)23219011分機6310,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,40888000,精誠科技整合股份有限公司,114臺北市內湖區瑞光路318號6樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/13,2022/12/15,L0211P1146Q,112年網路系統軟、硬體設備維護案,交通部臺灣鐵路管理局,100臺北市中正區北平西路3號5樓,企劃處余先生／材料處楊小姐,(02)23815226分機2694/4910,公開招標,勞務類,最低標,17628000,以叡科技股份有限公司,242新北市新莊區新北大道3段7號5樓之3,晟崴科技股份有限公司
award_20221201.xml,2022/12/01,2022/12/15,2022/12/13,2022/12/15,11107C,高雄產業數位轉型網路行銷,高雄市政府新聞局,802高雄市苓雅區四維3路2號2樓,李佩蓉,(07)3368333分機2686,公開取得報價單或企劃書,勞務類,參考最有利標精神,960000,中華黃頁多媒體整合行銷股份有限公司,106臺北市大安區信義路4段89之1號,自由文化事業股份有限公司
award_20221201.xml,2022/12/01,2022/12/15,2022/12/13,2022/12/15,MOEAWRA1120275,112年度網路輿情分析及災情介接,經濟部水利署,408臺中市南屯區黎明路2段501號,彭怡玨,(04)22501407分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,880000,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/13,2022/12/13,112M13090423-1,112年度網路機房維護採購案,國家安全局,111臺北市士林區仰德大道1段110號,規格履約驗結問題洽55043周小姐，招標程序洽55277許先生,(02)28891088分機55277,公開取得報價單或企劃書,勞務類,最低標,720000,惠陽電腦有限公司,105臺北市松山區富錦街503號1樓,朔方科技股份有限公司
award_20221201.xml,2022/12/01,2022/12/15,2022/12/14,2022/12/28,111099,111-112年臺灣藝術大學網路算圖農場系統維護案,國立臺灣藝術大學,220新北市板橋區大觀路一段59號,沈小姐,(02)22722181分機1230,公開取得報價單或企劃書,勞務類,參考最有利標精神,700000,茂鑫科技有限公司,701臺南市東區裕農里東寧路510巷17號,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/14,2023/01/13,1111207JH,112年度資安業務管理系統維護案,臺灣高等檢察署,100臺北市中正區重慶南路1段124號,陳建華,(02)23713261分機6622,公開取得報價單或企劃書,勞務類,參考最有利標精神,361000,凌群電腦股份有限公司,108臺北市萬華區峨眉街115號6樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/14,2022/12/14,A1111125,112年度網路暨對外服務軟體安全維護,臺灣嘉義地方法院,60001嘉義市東區林森東路282號,朱鴻明,(05)2783671分機6288,公開取得報價單或企劃書,勞務類,參考最有利標精神,492000,華緯資訊企業社,60002嘉義市西區劉厝里大富路３７０號一樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/14,2022/12/15,NARL-S-112001,112年資安暨智慧科技研發大樓機電設備維護,財團法人國家實驗研究院,711臺南市歸仁區歸仁十三路一段6號2樓,胡佳,(06)3032550分機2012,公開招標,勞務類,最低標,6440000,正霖空調工程有限公司,745臺南市安定區港口里港口345之21號,承芯工程股份有限公司
award_20221201.xml,2022/12/01,2022/12/15,2022/12/14,2022/12/15,111D51,112年「虛擬化系統平台暨網路維運」資訊服務採購案,臺中市政府衛生局,420臺中市豐原區中興路136號,游庭瑄,(04)25265394分機5381,公開取得報價單或企劃書,勞務類,最低標,923160,菁智科技股份有限公司,404臺中市北區健行里忠明路424號9樓之2,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/15,2023/01/04,HWS-112-03,112年度防火牆及網路軟硬體設備維護,經濟部水利署中區水資源局,413臺中市霧峰區吉峰里峰堤路195號,陳億全,(04)23320579分機1309,公開取得報價單或企劃書,勞務類,參考最有利標精神,785000,勝禾科技股份有限公司,407臺中市西屯區惠來里市政路500號7樓之7,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/14,2022/12/20,11101125,112年度校園骨幹網路設備維護,國立嘉義大學,60001嘉義市東區鹿寮里學府路300號,陳雅萍,(05)2717111分機,公開取得報價單或企劃書,勞務類,最低標,860000,新加坡商網達先進科技有限公司台灣分公司,105臺北市松山區民生東路3段109號14樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/15,2023/01/07,11104802010,經濟部「112年電腦主機與網路基礎設施相關硬體維護案」,經濟部,100臺北市中正區福州街15號,施佳伶,(02)23212200分機8702,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,8780000,藍新資訊股份有限公司,114臺北市內湖區行忠路42號2樓,敦陽科技股份有限公司
award_20221201.xml,2022/12/01,2022/12/15,2022/12/15,2022/12/27,11104802100,經濟部「112年資安整合聯防機制服務案」,經濟部,100臺北市中正區福州街15號,林霆,(02)23212200分機8687,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,21920000,安碁資訊股份有限公司,110臺北市信義區忠孝東路4段563號8樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/15,2023/01/12,NCCW111029,112 年至 11 3 年度數位有線電視頻道收視及寬頻網路服務採購案,國家通訊傳播委員會,100臺北市中正區仁愛路1段50號,詹德偉,(02)33438737分機,公開取得報價單或企劃書,勞務類,最低標,724800,寶福有線電視股份有限公司,108臺北市萬華區長沙街2段151號4樓,
award_20221201.xml,2022/12/01,2022/12/15,2022/12/15,2022/12/15,1112279964,112年機房網路設備暨各單位電腦設備委外維護,新北市中和區公所,235新北市中和區景平路634-2號,秘書室-鍾瑞烟；標務-周淑霞,(02)22482688分機178；164,公開取得報價單或企劃書,勞務類,參考最有利標精神,990000,華鉅科技股份有限公司,235新北市中和區中山路2段332巷35號10樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/16,2022/12/26,ED1111C4,111花蓮數位校園攜帶型行動網路無線路由器採購案,花蓮縣政府,970花蓮縣花蓮市府前路十七號,林筱芳,(03)8462860分機513,公開取得報價單或企劃書,財物類,最低標,902400,愷華資訊有限公司,973花蓮縣吉安鄉北昌村建國路一段37號1樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/16,2022/12/28,11151T,111年度資通系統向上集中暨網路設備汰換案,行政院農業委員會,100臺北市中正區南海路37號,陳佳宏,(02)23126976分機,公開招標,財物類,最有利標,7870000,藍新資訊股份有限公司,114臺北市內湖區行忠路42號2樓,渥達數位股份有限公司
award_20221202.xml,2022/12/16,2022/12/31,2022/12/16,2022/12/30,SZ111-052,112年汐止區市民活動中心電子門禁節電系統主機增設及更新、空調節電系統網路服務及維護費,新北市汐止區公所,221新北市汐止區新台五路1段268號,紀先生/林小姐,(02)26411111分機164/322,公開取得報價單或企劃書,財物類,參考最有利標精神,840000,欣皓資訊有限公司,221新北市汐止區汐萬路3段199巷32弄1號,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/19,2023/01/03,nwda1120122,泰山職業訓練場宿舍網路設備租賃案,勞動部勞動力發展署北基宜花金馬分署,242新北市新莊區中平路439號南棟3樓,吳宗諭/陳曉雯,(02)89956399分機1682/1606,公開取得報價單或企劃書,財物類,最低標,795150,傑亮科技有限公司,220新北市板橋區三民路二段109巷37號5樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/19,2022/12/20,PA2200548,健康大樓有線無線網路基礎建置案1式,國立臺灣大學醫學院附設醫院,100臺北市中正區中山南路7號,呂宗穎,(02)23562849分機,公開招標,財物類,最有利標,196000000,中孚科技股份有限公司,114臺北市內湖區行忠路57號6樓,永磐科技股份有限公司
award_20221202.xml,2022/12/16,2022/12/31,2022/12/20,2022/12/22,111-38,111年度無線網路基地台佈建採購案,高雄市立中正高級中學,802高雄市苓雅區中正一路8號,林明賢,(07)7491992分機8301,公開取得報價單或企劃書,財物類,最低標,510000,聯易科技股份有限公司,806高雄市前鎮區中山二路2號19樓之2,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/20,2022/12/21,111026,臺北市信義區公所網路交換機採購案,臺北市信義區公所,110臺北市信義區福德街86號9、10樓,黃鼎涵  曾耀譽,(02)27239777分機824  809,公開取得電子報價單,財物類,最低標,168000,泰福科技股份有限公司,104臺北市中山區撫順街35號4樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/20,2022/12/21,11139,第七棟教學網路設備,高雄市立高雄高級中學,807高雄市三民區建國三路50號,吳麗娟組長,(07)2862550分機1311,公開取得報價單或企劃書,財物類,最低標,959800,杰欣系統有限公司,802高雄市苓雅區金門街56號1樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/20,2022/12/20,111I-188,網路系統採購案,國立臺灣海洋大學,202基隆市中正區北寧路二號,劉烜君,(02)24622192分機1116,公開取得電子報價單,財物類,最低標,190700,巨機電腦有限公司,203基隆市中山區文化路177號,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/20,2022/12/20,111069,「推動中小學數位學習精進方案」111年國民中小學實施計畫資訊設備採購「網路分享器」,臺北市立木柵高級工業職業學校,116臺北市文山區木柵路4段77號,林玉芝,(02)22300506分機606,公開取得報價單或企劃書,財物類,最低標,980000,友訊科技股份有限公司台灣分公司,114臺北市內湖區新湖三路289號4樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/21,2022/12/23,111077,本校校園核心重要網路設備112年度委外維護案,國立臺灣戲曲學院,114臺北市內湖區內湖路2段177號,林睿璋,(02)27962666分機1423,公開取得報價單或企劃書,財物類,最低標,590000,聯浚電訊股份有限公司,114臺北市內湖區瑞光路392號1樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/21,2022/12/21,B11141,「111-2高優計畫111-D-1-3資訊融入教學--無線網路基地台」財物採購案,桃園市立大園國際高級中等學校,337桃園市大園區橫峰里27鄰大成路2段8號,事務組長,(03)3813001分機511,公開取得電子報價單,財物類,最低標,228000,三勝資訊股份有限公司,334桃園市八德區永豐路432號,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/22,2022/12/28,111B075,高雄市政府衛生局社區心衛中心鳳山分區電源、網路、電話線路招標乙案,高雄市政府衛生局,802高雄市苓雅區凱旋二路132-1號,黃小姐(業務需求單位 07-7521959 #200)/徐靖雅,(07)7134000分機2322,公開取得報價單或企劃書,財物類,參考最有利標精神,634320,震旦行股份有限公司高雄五分公司,804高雄市鼓山區中華一路336號3樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/22,2022/12/22,111-12-22-046,南投縣111年校園無線網路AP 新增汱換需求補助案採購,南投縣埔里鎮南光國民小學,545南投縣埔里鎮杷城里中正路251號,羅鎮忠,(049)2982025分機16,公開取得報價單或企劃書,財物類,最低標,801000,國眾電腦股份有限公司,114臺北市內湖區陽光街298號3樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/23,2022/12/26,C11A00165,國家標準(CNS)網路服務系統採購,臺北大眾捷運股份有限公司,104臺北市中山區中山北路2段48巷7號2樓,工務處 柯皓文,(02)28930105分機8815,公開取得報價單或企劃書,財物類,最低標,130000,中華電信股份有限公司資訊技術分公司,100臺北市中正區杭州南路1段28之1號,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/23,2022/12/23,NU311111250484,和平校區無線網路設備更新,國立臺灣師範大學,106臺北市大安區和平東路1段162號,"採購組黃小姐,資訊中心林小姐","(02)77491111分機5640,3724",公開取得報價單或企劃書,財物類,參考最有利標精神,899000,英菲達科技股份有限公司,103臺北市大同區承德路1段70號16樓,荷蘭商瑞技科技有限公司台灣分公司
award_20221202.xml,2022/12/16,2022/12/31,2022/12/27,2022/12/28,111IN0106,111年網路交換器汰換暨資訊機房架構安全及設備建置優化案,臺北市立美術館,104臺北市中山區中山北路3段181號,王美淑/陳炯廷,(02)25957656分機507/258,公開取得電子報價單,財物類,最低標,750000,大塊系統工程股份有限公司,115臺北市南港區研究院路二段88號4樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/27,2023/01/30,A112048,萬隆東營社福園區物理治療所網路設備建置案,臺北市立聯合醫院,103臺北市大同區鄭州路145號,楊敏雪/規格:資訊中心羅怡琳管理師,(02)25553000分機2139,公開取得報價單或企劃書,財物類,最低標,396000,敦陽科技股份有限公司,30003新竹市北區東大路2段83號12樓之1,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/27,2023/01/03,1110026,111學年度BYOD網路設備採購,臺北市立麗山高級中學,114臺北市內湖區環山路二段100號,黃麗玲,(02)26570435分機403,公開取得電子報價單,財物類,最低標,995000,仕揚科技股份有限公司,104臺北市中山區松江路206號4樓之6(407室),
award_20221202.xml,2022/12/16,2022/12/31,2022/12/27,2022/12/29,DL11063,高速乙太網路交換器,國立成功大學醫學院附設醫院斗六分院,640雲林縣斗六市莊敬路345號,林宜蒨,(05)5332121分機6305,公開取得報價單或企劃書,財物類,最低標,450000,旭鴻資通股份有限公司,402臺中市南區和平里忠明南路760號38樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/28,2022/12/30,1111216,五育高中111年度前瞻基礎建設數位建設-智慧網路環境暨學術網路提升採購案,南投縣私立五育高級中學,540南投縣南投市南投市樂利路200號,朱家慧,(049)2246346分機505,公開取得報價單或企劃書,財物類,參考最有利標精神,665000,菁智科技股份有限公司,404臺中市北區健行里忠明路424號9樓之2,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/29,2022/12/30,DSPS1111220,東山國小行動網路分享器(含行動網路服務)租賃,新北市汐止區東山國民小學,221新北市汐止區汐平路二段76號,游勝雄,(02)26416170分機13,公開取得報價單或企劃書,財物類,參考最有利標精神,180000,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/16,2022/12/21,112-10,112年度網路新聞管理平台及新聞剪輯資料委外服務案,金融監督管理委員會,220新北市板橋區縣民大道二段七號十八樓,陳小姐或楊先生,(02)89680881分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,960000,焦點實業有限公司,106臺北市大安區光復南路626號11樓之2,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/16,2022/12/20,111122,數位雙生實體民眾體驗場域網路服務,新竹市文化局,30003新竹市北區中央路109號,黃成正,(03)5319756分機272,公開取得報價單或企劃書,勞務類,最低標,232800,遠傳電信股份有限公司系統整合分公司,106臺北市大安區敦化南路2段207號28樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/16,2022/12/20,1112R10024,112年度雲林縣政府網路設備和所屬機關防火牆設備維護案,雲林縣政府,640雲林縣斗六市雲林路二段五一五號,資訊管理科（莊齊珉）,(05)5522994分機,公開取得報價單或企劃書,勞務類,最低標,600000,大同股份有限公司雲林分公司,640雲林縣斗六市和平路59號,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/16,2022/12/28,PL1111704940,112年度無線網路維護案,宜蘭縣政府,260宜蘭縣宜蘭市縣政北路1號,何瀛州,(03)9251000分機3353,公開取得報價單或企劃書,勞務類,最低標,356000,博聯資訊有限公司,265宜蘭縣羅東鎮公正里中華路57之2號4樓之2,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/19,2022/12/26,11155,112年度資訊系統管理、網際網路安全防護及資訊設備維護保養,桃園市龜山區公所,333桃園市龜山區中山街26號,葉政,(03)3203711分機250,公開取得報價單或企劃書,勞務類,參考最有利標精神,655000,承星資訊科技有限公司,334桃園市八德區瑞發里瑞發街107巷9弄5號,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/19,2022/12/27,111035,「112年內部網路法律查詢系統」採購案,財政部南區國稅局,704臺南市北區富北街7號,高沛伶,(06)2223111分機2417,公開取得報價單或企劃書,勞務類,參考最有利標精神,144400,植根國際資訊股份有限公司,106臺北市大安區信義路3段162號3樓,
award_20221202.xml,2022/12/16,2022/12/31,2022/12/19,2022/12/27,ATC-111004,112年辦公室網路電腦暨電化教學設備之軟硬體維護案,交通部民用航空局民航人員訓練所,105臺北市松山區濱江街362號,夏麗娟,(02)87703639分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,822000,威策電腦股份有限公司,330桃園市桃園區永安路865巷15號,
